Sele_Pisang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sele_Pisang
Asinan_Bogor,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Asinan_Bogor
Tutug_Oncom,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Tutug_Oncom
Manisan_Cianjur,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Manisan_Cianjur
Angling,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Angling
Hucap_Kuningan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Hucap_Kuningan
Adas,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Adas
Papais_Ada_berbagai_varian_diantaranya_Papais_Biasa,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Papais_Ada_berbagai_varian_diantaranya_Papais_Biasa
Galendro_Ampas_Kelapa,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Galendro_Ampas_Kelapa
Apeum,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Apeum
Ranginang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Ranginang
Gerejek,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gerejek
Simpring,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Simpring
Saroja,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Saroja
Sambel_Beledak,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sambel_Beledak
Rujak,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Rujak
Kerupuk_Kulit,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kerupuk_Kulit
Keripik_Pisang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Keripik_Pisang
Sup_Empal_Gentong,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sup_Empal_Gentong
Sega_Lengko,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sega_Lengko
Docang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Docang
Mie_Koclok_Cirebon,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Mie_Koclok_Cirebon
Bubur_Ketan_Hitam,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bubur_Ketan_Hitam
Tahu_Gejrot,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Tahu_Gejrot
Tahu_Petis,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Tahu_Petis
Tempe_Mendoan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Tempe_Mendoan
Intip,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Intip
Kerupuk_Mlarat,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kerupuk_Mlarat
Emping,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Emping
Kue_Apem,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kue_Apem
Kue_gapit,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kue_gapit
Sirup_Tjampolay,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sirup_Tjampolay
Es_Doger,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Es_Doger
Ladu_Malangbong,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Ladu_Malangbong
Pindang_Ikan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Pindang_Ikan
Sambal_Cibiuk,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sambal_Cibiuk
Es_Goyobod,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Es_Goyobod
Jeruk_Garut,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Jeruk_Garut
Burayot,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Burayot
Getrek,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Getrek
Emplod,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Emplod
Chocodot,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Chocodot
Kerupuk_RO,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kerupuk_RO
Rangginang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Rangginang
Bugis,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bugis
Lagenar,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Lagenar
Kicimpring,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kicimpring
Angleng,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Angleng
Kolontong,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kolontong
Dapros,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Dapros
Gogodoh,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gogodoh
Cuhcur,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cuhcur
Peuyeum_Ketan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Peuyeum_Ketan
Peuyeum_Sampeu,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Peuyeum_Sampeu
Pedesan_Entog,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Pedesan_Entog
Kuliner_ini,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kuliner_ini
Bubur_Indramayu,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bubur_Indramayu
Bubur_ini,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bubur_ini
Rumbah,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Rumbah
Rumbah_disebut_juga,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Rumbah_disebut_juga
Nagasari,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Nagasari
Kue,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kue
Koci,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Koci
Tak_jauh_beda,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Tak_jauh_beda
Keripik_Mangga,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Keripik_Mangga
Makanan_olahan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Makanan_olahan
Burbahcek,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Burbahcek
Bubur_Rumbah_Cecek,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bubur_Rumbah_Cecek
Kerupuk_Udang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kerupuk_Udang
Terasi,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Terasi
Terasi_terbuat,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Terasi_terbuat
Cimplo,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cimplo
Keripik_Melinjo,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Keripik_Melinjo
Dodol_Mangga,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Dodol_Mangga
Batu_Ony,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Batu_Ony
Batu_Granit,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Batu_Granit
Suiseki,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Suiseki
Bonsai,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bonsai
Cincin,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cincin
Peti_Antik,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Peti_Antik
Kecap_Majalangka,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kecap_Majalangka
Mangga_Gedong_Gincu,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Mangga_Gedong_Gincu
Nasi_Lengko,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Nasi_Lengko
Jalakotek,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Jalakotek
Kripik_Jagung,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kripik_Jagung
Dodol_Jambu,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Dodol_Jambu
Jambu_Keletuk_Merah,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Jambu_Keletuk_Merah
Soto_Sadang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Soto_Sadang
Peuyeum_bendul,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Peuyeum_bendul
Gula_aren_Cikeris,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gula_aren_Cikeris
Manisan_pala,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Manisan_pala
Teh_hijau,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Teh_hijau
Colenak,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Colenak
Oncom_Dawuan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Oncom_Dawuan
Kerupuk_Miskin_Purwadadi,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Kerupuk_Miskin_Purwadadi
Nanas_Simadu,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Nanas_Simadu
Olahan_Nanas,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Olahan_Nanas
Gepuk,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gepuk
Nasi_Liwet_Mang_Aca,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Nasi_Liwet_Mang_Aca
Nasi_Liwet_Mang_Nana,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Nasi_Liwet_Mang_Nana
Rambutan_Kalijati,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Rambutan_Kalijati
Mie_Level,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Mie_Level
Tutut_Soding,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Tutut_Soding
Sate_Kambing_Muda,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sate_Kambing_Muda
Bakso_Tahu,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bakso_Tahu
Cuankie,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cuankie
Brownies_Amanda,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Brownies_Amanda
Surabi,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Surabi
Peuyeum,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Peuyeum
Cendol,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cendol
Peuyeum_Bandung,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Peuyeum_Bandung
Karedok,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Karedok
Ambokueh,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Ambokueh
Lotek,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Lotek
Bandrek,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bandrek
Bajigur,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bajigur
Ketan_Bakar,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Ketan_Bakar
Bandros,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bandros
Bala-bala,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bala-bala
BusKud,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/BusKud
De_Risol,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/De_Risol
Cilok,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cilok
Cilung,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cilung
Gorolong_Lamot,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gorolong_Lamot
Surandil,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Surandil
Candil,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Candil
Endog-endogan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Endog-endogan
Galendo,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Galendo
Seblak,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Seblak
Gehu_Pedas,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gehu_Pedas
Soto_Bogor,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Soto_Bogor
Cungkring,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cungkring
Cungkring,SeniPertunjukkan,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cungkring
Doclang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Doclang
Gepuk_Karuhun,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gepuk_Karuhun
Ikan_Balita,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Ikan_Balita
Toge_Goreng,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Toge_Goreng
Roti_Unyil,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Roti_Unyil
Laksa_Bogor,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Laksa_Bogor
Lapis_Bogor,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Lapis_Bogor
Es_Pala,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Es_Pala
Bir_Kocok,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bir_Kocok
Yogya_Bogor_Junction,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Yogya_Bogor_Junction
Bogor_Trade_World,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bogor_Trade_World
Giant_Taman_Yasmin,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Giant_Taman_Yasmin
Lottemart_Taman_Yasmin,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Lottemart_Taman_Yasmin
Hero,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Hero
Gramedia,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Gramedia
Hero_dan_Gramedia,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Hero_dan_Gramedia
Orchard_Walk,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Orchard_Walk
Roti_Unyil_Venus,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Roti_Unyil_Venus
Lapis_Talas_Bogor_Sangkuriang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Lapis_Talas_Bogor_Sangkuriang
Asinan_Dewi_Sri_Baranang_Siang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Asinan_Dewi_Sri_Baranang_Siang
Sentra_Kerajinan__Cenderamata_Pasar_Bogor,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sentra_Kerajinan__Cenderamata_Pasar_Bogor
Lapis_Bogor_Sangkuriang,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Lapis_Bogor_Sangkuriang
Bakso_Hejo,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bakso_Hejo
Alam_Wisata_Cimahi,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Alam_Wisata_Cimahi
Nasi_merah,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Nasi_merah
Pujasera,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Pujasera
Mie_Tegal_Lega,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Mie_Tegal_Lega
Saung_Kuring,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Saung_Kuring
Cilok_Goreng,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Cilok_Goreng
Rumah_Makan_Padjeng,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Rumah_Makan_Padjeng
Bakso_Boedjangan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bakso_Boedjangan
Warunk_Upnormal,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Warunk_Upnormal
Nasi_Goreng_Mas_Tong,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Nasi_Goreng_Mas_Tong
Usus_sapi_rebus,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Usus_sapi_rebus
Tempe_mendoan,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Tempe_mendoan
Emping_berukuran_besar,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Emping_berukuran_besar
Siroop_Tjampolay_minuman_legendaris_asal_Cirebon,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Siroop_Tjampolay_minuman_legendaris_asal_Cirebon
Es_doger,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Es_doger
Anita_Bakery,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Anita_Bakery
Guardian,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Guardian
Sports_Station,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Sports_Station
dCost,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/dCost
Solaria,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Solaria
Pizza_Hut,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Pizza_Hut
ACE_Hardware__Informa,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/ACE_Hardware__Informa
Bioskop,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Bioskop
Toko_Buku_Karisma,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Toko_Buku_Karisma
Yogya_Tasik_HZ,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Yogya_Tasik_HZ
Yogya_Mitra_Batik,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Yogya_Mitra_Batik
Samudra_Toserba_HZ,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Samudra_Toserba_HZ
Samudra__HZ,MakananMinumanTradisional,Jawa_Barat,https://budayakb.cs.ui.ac.id/resource/Samudra__HZ
